,tail_id,score,tail_label,relation
21153,360,-6.7682061195373535,[effect]:causes:[agent],[effect]:causes:[condition]
21154,457,-6.8090033531188965,[fact_arg->fact_arg]:implies:[fact_arg],[effect]:causes:[condition]
21155,422,-6.926810264587402,[fact_arg->fact_arg->agent]:implies:[fact_arg->fact_arg->threshold],[effect]:causes:[condition]
21156,602,-6.981020927429199,rise,[effect]:causes:[condition]
21157,84,-7.0152387619018555,Liver disease,[effect]:causes:[condition]
21158,167,-7.214328765869141,[agent]:diagnostic_for:[co_agent],[effect]:causes:[condition]
21159,386,-7.249312877655029,[fact_arg->action]:implies:[fact_arg->threshold],[effect]:causes:[condition]
21160,165,-7.304086685180664,[agent]:causes:[target],[effect]:causes:[condition]
21161,199,-7.322836875915527,[agent]:observational:[target],[effect]:causes:[condition]
21162,480,-7.338411331176758,[fact_arg]:implies:[fact_arg->fact_arg->agent],[effect]:causes:[condition]
21163,337,-7.38209867477417,[delta]:not_reflects:[biomarker],[effect]:causes:[condition]
21164,427,-7.448940753936768,[fact_arg->fact_arg->condition]:implies:[fact_arg->fact_arg->action],[effect]:causes:[condition]
21165,408,-7.526343822479248,[fact_arg->condition]:implies:[fact_arg->threshold],[effect]:causes:[condition]
21166,589,-7.553811073303223,low sensitivity/string,[effect]:causes:[condition]
21167,109,-7.5718841552734375,Pattern recognition,[effect]:causes:[condition]
21168,530,-7.588443756103516,[target]:observational:[context],[effect]:causes:[condition]
21169,445,-7.742461204528809,[fact_arg->fact_arg->threshold]:implies:[fact_arg->fact_arg->condition],[effect]:causes:[condition]
21170,194,-7.7832159996032715,[agent]:observational:[condition],[effect]:causes:[condition]
21171,453,-7.914961814880371,[fact_arg->fact_arg]:implies:[fact_arg->fact_arg->condition],[effect]:causes:[condition]
21172,579,-7.951444625854492,implies,[effect]:causes:[condition]
21173,548,-7.966968059539795,[target]:role_in:[agent],[effect]:causes:[condition]
21174,288,-8.04393196105957,[condition]:differentiates:[agent],[effect]:causes:[condition]
21175,283,-8.045263290405273,[condition]:causes:[target],[effect]:causes:[condition]
21176,21,-8.117792129516602,AST:ALT ratio,[effect]:causes:[condition]
21177,438,-8.217703819274902,[fact_arg->fact_arg->target]:implies:[fact_arg->fact_arg->threshold],[effect]:causes:[condition]
21178,499,-8.221378326416016,[target]:associated_with:[agent],[effect]:causes:[condition]
21179,448,-8.243807792663574,[fact_arg->fact_arg->threshold]:implies:[fact_arg->target],[effect]:causes:[condition]
21180,22,-8.285379409790039,AST:ALT ratio <1.5,[effect]:causes:[condition]
21181,207,-8.30960464477539,[agent]:precludes:[co_agent],[effect]:causes:[condition]
21182,47,-8.32164192199707,Cholestatic disorder,[effect]:causes:[condition]
21183,30,-8.35879898071289,Albumin,[effect]:causes:[condition]
21184,125,-8.381427764892578,SENT_6,[effect]:causes:[condition]
21185,255,-8.3865385055542,[co_agent]:observational:[delta],[effect]:causes:[condition]
21186,411,-8.400309562683105,[fact_arg->fact_arg->action]:implies:[fact_arg->fact_arg->agent],[effect]:causes:[condition]
21187,228,-8.415971755981445,[biomarker]:especially_high_levels_in:[exposure],[effect]:causes:[condition]
21188,514,-8.425846099853516,[target]:enables:[outcome],[effect]:causes:[condition]
21189,381,-8.436817169189453,[exposure]:highest_levels_in:[biomarker],[effect]:causes:[condition]
21190,88,-8.459136962890625,Liver enzymes,[effect]:causes:[condition]
21191,343,-8.471134185791016,[delta]:observational:[context],[effect]:causes:[condition]
21192,287,-8.528180122375488,[condition]:diagnostic_for:[target],[effect]:causes:[condition]
21193,236,-8.53467082977295,[biomarker]:observed_in:[prevalence],[effect]:causes:[condition]
21194,320,-8.569769859313965,[condition]:useful_for:[agent],[effect]:causes:[condition]
21195,297,-8.58526611328125,[condition]:not_observed:[target],[effect]:causes:[condition]
21196,298,-8.639656066894531,[condition]:observational:[agent],[effect]:causes:[condition]
21197,247,-8.649898529052734,[co_agent]:diagnostic_for:[target],[effect]:causes:[condition]
21198,162,-8.662660598754883,[agent]:causes:[context],[effect]:causes:[condition]
21199,211,-8.692276954650879,[agent]:recommends:[co_agent],[effect]:causes:[condition]
21200,242,-8.718167304992676,[co_agent]:causes:[agent],[effect]:causes:[condition]
21201,400,-8.85522174835205,[fact_arg->component]:implies:[fact_arg->agent],[effect]:causes:[condition]
21202,383,-8.947654724121094,[fact_arg->action]:implies:[fact_arg->agent],[effect]:causes:[condition]
21203,272,-8.948417663574219,[cohort]:remains_high_in:[biomarker],[effect]:causes:[condition]
21204,447,-9.0243501663208,[fact_arg->fact_arg->threshold]:implies:[fact_arg->fact_arg],[effect]:causes:[condition]
21205,249,-9.056534767150879,[co_agent]:enables:[outcome],[effect]:causes:[condition]
21206,60,-9.082073211669922,Enzyme ratios,[effect]:causes:[condition]
21207,538,-9.113541603088379,[target]:provides_information_on:[agent],[effect]:causes:[condition]
21208,277,-9.170700073242188,[component]:differentiates:[agent],[effect]:causes:[condition]
21209,352,-9.173453330993652,[delta]:observed_in:[cohort],[effect]:causes:[condition]
21210,429,-9.206451416015625,[fact_arg->fact_arg->condition]:implies:[fact_arg->fact_arg->target],[effect]:causes:[condition]
21211,223,-9.268205642700195,[agent]:used_for_differentiation:[target],[effect]:causes:[condition]
21212,540,-9.360815048217773,[target]:reflects:[delta],[effect]:causes:[condition]
21213,10,-9.404525756835938,>1/ratio,[effect]:causes:[condition]
21214,572,-9.501994132995605,differentiates,[effect]:causes:[condition]
21215,523,-9.812485694885254,[target]:not_observed:[agent],[effect]:causes:[condition]
21216,141,-9.943757057189941,[action]:causes:[effect],[effect]:causes:[condition]
21217,481,-9.963302612304688,[fact_arg]:implies:[fact_arg->fact_arg->condition],[effect]:causes:[condition]
21218,323,-10.067498207092285,[context]:causes:[effect],[effect]:causes:[condition]
21219,581,-10.209208488464355,increased (often)/qualitative,[effect]:causes:[condition]
21220,609,-10.247278213500977,used to differentiate between alcoholic and non-alcoholic fatty liver disease,[effect]:causes:[condition]
21221,552,-10.328348159790039,[target]:used_for:[action],[effect]:causes:[condition]
21222,234,-10.397666931152344,[biomarker]:observed_in:[condition],[effect]:causes:[condition]
21223,372,-10.504387855529785,[evidence_source]:diagnostic_for:[target],[effect]:causes:[condition]
21224,27,-10.5135498046875,Admission to hospital,[effect]:causes:[condition]
21225,284,-10.537019729614258,[condition]:diagnostic_for:[agent],[effect]:causes:[condition]
21226,496,-10.564332962036133,[prevalence]:observed_in:[delta],[effect]:causes:[condition]
21227,434,-10.691865921020508,[fact_arg->fact_arg->target]:implies:[fact_arg->agent],[effect]:causes:[condition]
21228,421,-10.726011276245117,[fact_arg->fact_arg->agent]:implies:[fact_arg->fact_arg->target],[effect]:causes:[condition]
21229,26,-10.763005256652832,Absolute liver enzyme levels,[effect]:causes:[condition]
21230,509,-10.850519180297852,[target]:differentiates:[agent],[effect]:causes:[condition]
21231,179,-10.882034301757812,[agent]:greater_than:[condition],[effect]:causes:[condition]
21232,587,-10.95615005493164,liver biopsy,[effect]:causes:[condition]
21233,463,-11.114995956420898,[fact_arg->target]:implies:[fact_arg->fact_arg->agent],[effect]:causes:[condition]
21234,369,-11.163908004760742,[evidence_source]:diagnostic_for:[agent],[effect]:causes:[condition]
21235,363,-11.18450927734375,[effect]:causes:[cohort],[effect]:causes:[condition]
21236,114,-11.244295120239258,SENT_1,[effect]:causes:[condition]
21237,464,-11.244466781616211,[fact_arg->target]:implies:[fact_arg->fact_arg->condition],[effect]:causes:[condition]
21238,147,-11.245502471923828,[action]:requires_investigation:[condition],[effect]:causes:[condition]
21239,0,-11.306795120239258,0.5,[effect]:causes:[condition]
21240,262,-11.394708633422852,[co_effect]:causes:[delta],[effect]:causes:[condition]
21241,350,-11.402365684509277,[delta]:observed:[condition],[effect]:causes:[condition]
21242,72,-11.403984069824219,Hepatitic disorder,[effect]:causes:[condition]
21243,265,-11.429505348205566,[cohort]:causes:[effect],[effect]:causes:[condition]
21244,543,-11.440982818603516,[target]:requires_investigation:[condition],[effect]:causes:[condition]
21245,542,-11.53465461730957,[target]:requires_investigation:[action],[effect]:causes:[condition]
21246,137,-11.564360618591309,Underlying disease,[effect]:causes:[condition]
21247,143,-11.58751106262207,[action]:improves:[target],[effect]:causes:[condition]
21248,351,-11.590766906738281,[delta]:observed_in:[biomarker],[effect]:causes:[condition]
21249,270,-11.631855010986328,[cohort]:observed_in:[biomarker],[effect]:causes:[condition]
21250,170,-11.636556625366211,[agent]:diagnostic_for:[target],[effect]:causes:[condition]
21251,87,-11.641998291015625,Liver enzyme ratios,[effect]:causes:[condition]
21252,332,-11.69192123413086,[delta]:causes:[agent],[effect]:causes:[condition]
21253,328,-11.902493476867676,[context]:observational:[target],[effect]:causes:[condition]
21254,315,-11.924870491027832,[condition]:requires_monitoring:[target],[effect]:causes:[condition]
21255,250,-11.95309066772461,[co_agent]:enables:[target],[effect]:causes:[condition]
21256,357,-12.02676010131836,[delta]:suggests:[biomarker],[effect]:causes:[condition]
21257,466,-12.027410507202148,[fact_arg->target]:implies:[fact_arg->fact_arg->threshold],[effect]:causes:[condition]
21258,513,-12.089988708496094,[target]:enables:[co_agent],[effect]:causes:[condition]
21259,169,-12.19289779663086,[agent]:diagnostic_for:[evidence_source],[effect]:causes:[condition]
21260,33,-12.24728012084961,Alcohol consumption,[effect]:causes:[condition]
21261,506,-12.26339340209961,[target]:diagnostic_for:[co_agent],[effect]:causes:[condition]
21262,424,-12.26575756072998,[fact_arg->fact_arg->agent]:implies:[fact_arg->target],[effect]:causes:[condition]
21263,606,-12.336288452148438,specificity_decreases,[effect]:causes:[condition]
21264,444,-12.441216468811035,[fact_arg->fact_arg->threshold]:implies:[fact_arg->fact_arg->agent],[effect]:causes:[condition]
21265,553,-12.573781967163086,[target]:used_for:[agent],[effect]:causes:[condition]
21266,157,-12.579379081726074,[agent]:causes:[action],[effect]:causes:[condition]
21267,317,-12.579950332641602,[condition]:role_in:[target],[effect]:causes:[condition]
21268,225,-12.637018203735352,[agent]:useful_for:[target],[effect]:causes:[condition]
21269,101,-12.651891708374023,No liver disease,[effect]:causes:[condition]
21270,201,-12.679408073425293,[agent]:observational_association:[delta],[effect]:causes:[condition]
21271,245,-12.692330360412598,[co_agent]:diagnostic_for:[condition],[effect]:causes:[condition]
21272,536,-12.739946365356445,[target]:precludes:[agent],[effect]:causes:[condition]
21273,259,-12.813201904296875,[co_agent]:recommends:[agent],[effect]:causes:[condition]
21274,94,-12.816740036010742,Mechanical biliary obstruction,[effect]:causes:[condition]
21275,550,-12.858638763427734,[target]:specificity_decreases:[agent],[effect]:causes:[condition]
21276,586,-12.966676712036133,level_increases,[effect]:causes:[condition]
21277,92,-12.990551948547363,Management,[effect]:causes:[condition]
21278,526,-13.074295997619629,[target]:not_reflects:[biomarker],[effect]:causes:[condition]
21279,3,-13.109931945800781,0.7/proportion,[effect]:causes:[condition]
21280,532,-13.192564010620117,[target]:observational:[evidence_source],[effect]:causes:[condition]
21281,335,-13.212716102600098,[delta]:causes:[effect],[effect]:causes:[condition]
21282,142,-13.310785293579102,[action]:improves:[agent],[effect]:causes:[condition]
21283,50,-13.385018348693848,Clinical guide for biopsy need,[effect]:causes:[condition]
21284,477,-13.45100212097168,[fact_arg]:implies:[fact_arg->component],[effect]:causes:[condition]
21285,436,-13.533349990844727,[fact_arg->fact_arg->target]:implies:[fact_arg->fact_arg->agent],[effect]:causes:[condition]
21286,500,-13.638757705688477,[target]:calculates:[agent],[effect]:causes:[condition]
21287,451,-13.721522331237793,[fact_arg->fact_arg]:implies:[fact_arg->fact_arg->action],[effect]:causes:[condition]
21288,374,-13.822389602661133,[evidence_source]:observational:[condition],[effect]:causes:[condition]
21289,564,-13.835332870483398,cholestatic liver enzyme levels,[effect]:causes:[condition]
21290,145,-13.886167526245117,[action]:recommends:[co_agent],[effect]:causes:[condition]
21291,385,-13.957101821899414,[fact_arg->action]:implies:[fact_arg->target],[effect]:causes:[condition]
21292,339,-13.958961486816406,[delta]:observational:[agent],[effect]:causes:[condition]
21293,110,-13.992424011230469,Platelet count,[effect]:causes:[condition]
21294,334,-14.07026481628418,[delta]:causes:[condition],[effect]:causes:[condition]
21295,156,-14.118980407714844,[agent]:calculates:[target],[effect]:causes:[condition]
21296,340,-14.131776809692383,[delta]:observational:[co_agent],[effect]:causes:[condition]
21297,395,-14.143106460571289,[fact_arg->agent]:implies:[fact_arg->fact_arg->threshold],[effect]:causes:[condition]
21298,441,-14.182714462280273,[fact_arg->fact_arg->target]:implies:[fact_arg],[effect]:causes:[condition]
21299,375,-14.18675422668457,[evidence_source]:observational:[context],[effect]:causes:[condition]
21300,568,-14.221086502075195,consider cirrhosis/string,[effect]:causes:[condition]
21301,268,-14.259315490722656,[cohort]:highest_levels_in:[biomarker],[effect]:causes:[condition]
21302,206,-14.296745300292969,[agent]:observed_in:[target],[effect]:causes:[condition]
21303,253,-14.313043594360352,[co_agent]:not_observed:[target],[effect]:causes:[condition]
21304,454,-14.373861312866211,[fact_arg->fact_arg]:implies:[fact_arg->fact_arg->target],[effect]:causes:[condition]
21305,537,-14.422109603881836,[target]:precludes:[co_agent],[effect]:causes:[condition]
21306,338,-14.474979400634766,[delta]:not_reflects:[target],[effect]:causes:[condition]
21307,518,-14.501489639282227,[target]:indicator_of:[agent],[effect]:causes:[condition]
21308,533,-14.517549514770508,[target]:observational_association:[agent],[effect]:causes:[condition]
21309,505,-14.699420928955078,[target]:diagnostic_for:[agent],[effect]:causes:[condition]
21310,571,-14.757303237915039,diagnosis of PBC,[effect]:causes:[condition]
21311,440,-14.790422439575195,[fact_arg->fact_arg->target]:implies:[fact_arg->target],[effect]:causes:[condition]
21312,99,-14.954421997070312,NAFLD,[effect]:causes:[condition]
21313,173,-14.963438034057617,[agent]:differentiates:[target],[effect]:causes:[condition]
21314,576,-15.195175170898438,greater information/string,[effect]:causes:[condition]
21315,347,-15.228265762329102,[delta]:observational_association:[agent],[effect]:causes:[condition]
21316,511,-15.276359558105469,[target]:differentiates:[condition],[effect]:causes:[condition]
21317,366,-15.281105041503906,[effect]:causes:[delta],[effect]:causes:[condition]
21318,269,-15.351297378540039,[cohort]:highest_levels_in:[exposure],[effect]:causes:[condition]
21319,230,-15.354389190673828,[biomarker]:highest_levels_in:[exposure],[effect]:causes:[condition]
21320,413,-15.42325210571289,[fact_arg->fact_arg->action]:implies:[fact_arg->fact_arg->target],[effect]:causes:[condition]
21321,202,-15.430269241333008,[agent]:observational_association:[outcome],[effect]:causes:[condition]
21322,431,-15.531545639038086,[fact_arg->fact_arg->condition]:implies:[fact_arg->fact_arg],[effect]:causes:[condition]
21323,489,-15.636251449584961,[outcome]:enables:[agent],[effect]:causes:[condition]
21324,449,-15.674694061279297,[fact_arg->fact_arg->threshold]:implies:[fact_arg],[effect]:causes:[condition]
21325,520,-15.749555587768555,[target]:is_a:[agent],[effect]:causes:[condition]
21326,176,-15.85293197631836,[agent]:enables:[target],[effect]:causes:[condition]
21327,456,-15.959457397460938,[fact_arg->fact_arg]:implies:[fact_arg->target],[effect]:causes:[condition]
21328,260,-16.017484664916992,[co_agent]:recommends:[criteria],[effect]:causes:[condition]
21329,316,-16.103042602539062,[condition]:role_in:[agent],[effect]:causes:[condition]
21330,280,-16.12449073791504,[condition]:causes:[agent],[effect]:causes:[condition]
21331,150,-16.14379119873047,[action]:requires_monitoring:[agent],[effect]:causes:[condition]
21332,266,-16.146907806396484,[cohort]:especially_high_levels_in:[biomarker],[effect]:causes:[condition]
21333,258,-16.21067237854004,[co_agent]:recommends:[action],[effect]:causes:[condition]
21334,516,-16.272642135620117,[target]:improves:[action],[effect]:causes:[condition]
21335,490,-16.28441619873047,[outcome]:enables:[co_agent],[effect]:causes:[condition]
21336,291,-16.354053497314453,[condition]:greater_than:[agent],[effect]:causes:[condition]
21337,362,-16.573970794677734,[effect]:causes:[co_effect],[effect]:causes:[condition]
21338,382,-16.60730743408203,[exposure]:highest_levels_in:[cohort],[effect]:causes:[condition]
21339,183,-16.675899505615234,[agent]:indicator_of:[target],[effect]:causes:[condition]
21340,198,-16.721803665161133,[agent]:observational:[evidence_source],[effect]:causes:[condition]
21341,63,-17.09075927734375,Extrahepatic obstruction,[effect]:causes:[condition]
21342,278,-17.20787239074707,[component]:differentiates:[condition],[effect]:causes:[condition]
21343,515,-17.27031898498535,[target]:fails_to_provide:[agent],[effect]:causes:[condition]
21344,154,-17.32844352722168,[action]:used_for:[target],[effect]:causes:[condition]
21345,582,-17.352678298950195,increased/qualitative,[effect]:causes:[condition]
21346,237,-17.641313552856445,[biomarker]:reflects:[delta],[effect]:causes:[condition]
21347,289,-17.743053436279297,[condition]:differentiates:[component],[effect]:causes:[condition]
21348,521,-17.918397903442383,[target]:level_increases:[agent],[effect]:causes:[condition]
21349,6,-17.930191040039062,1900-01-01,[effect]:causes:[condition]
21350,508,-18.036930084228516,[target]:diagnostic_for:[evidence_source],[effect]:causes:[condition]
21351,217,-18.06178855895996,[agent]:role_in:[condition],[effect]:causes:[condition]
21352,367,-18.066261291503906,[effect]:observational:[agent],[effect]:causes:[condition]
21353,115,-18.101430892944336,SENT_10,[effect]:causes:[condition]
21354,118,-18.146488189697266,SENT_13,[effect]:causes:[condition]
21355,551,-18.233678817749023,[target]:specificity_decreases:[condition],[effect]:causes:[condition]
21356,327,-18.45290756225586,[context]:observational:[evidence_source],[effect]:causes:[condition]
21357,140,-18.606918334960938,[action]:causes:[agent],[effect]:causes:[condition]
21358,355,-18.749980926513672,[delta]:reflects:[biomarker],[effect]:causes:[condition]
21359,164,-18.993942260742188,[agent]:causes:[effect],[effect]:causes:[condition]
21360,482,-18.99676513671875,[fact_arg]:implies:[fact_arg->fact_arg->target],[effect]:causes:[condition]
21361,244,-19.055843353271484,[co_agent]:diagnostic_for:[agent],[effect]:causes:[condition]
21362,203,-19.07022476196289,[agent]:observational_association:[target],[effect]:causes:[condition]
21363,197,-19.17469596862793,[agent]:observational:[effect],[effect]:causes:[condition]
21364,294,-19.1843318939209,[condition]:not_diagnostic_for:[agent],[effect]:causes:[condition]
21365,181,-19.231033325195312,[agent]:improves:[target],[effect]:causes:[condition]
21366,129,-19.243494033813477,Score >1,[effect]:causes:[condition]
21367,246,-19.29589080810547,[co_agent]:diagnostic_for:[evidence_source],[effect]:causes:[condition]
21368,172,-19.3120174407959,[agent]:differentiates:[condition],[effect]:causes:[condition]
21369,1,-19.33965301513672,0.6,[effect]:causes:[condition]
21370,365,-19.40024757385254,[effect]:causes:[context],[effect]:causes:[condition]
21371,460,-19.52849006652832,[fact_arg->target]:implies:[fact_arg->component],[effect]:causes:[condition]
21372,414,-19.58734703063965,[fact_arg->fact_arg->action]:implies:[fact_arg->fact_arg->threshold],[effect]:causes:[condition]
21373,158,-19.637269973754883,[agent]:causes:[co_agent],[effect]:causes:[condition]
21374,251,-19.653385162353516,[co_agent]:not_observed:[agent],[effect]:causes:[condition]
21375,502,-19.7612361907959,[target]:causes:[condition],[effect]:causes:[condition]
21376,554,-19.800867080688477,[target]:used_for_differentiation:[agent],[effect]:causes:[condition]
21377,308,-19.820722579956055,[condition]:observed_in:[delta],[effect]:causes:[condition]
21378,227,-19.950868606567383,[biomarker]:especially_high_levels_in:[cohort],[effect]:causes:[condition]
21379,243,-19.970611572265625,[co_agent]:causes:[effect],[effect]:causes:[condition]
21380,361,-20.022302627563477,[effect]:causes:[co_agent],[effect]:causes:[condition]
21381,359,-20.108116149902344,[effect]:causes:[action],[effect]:causes:[condition]
21382,146,-20.176345825195312,[action]:recommends:[criteria],[effect]:causes:[condition]
21383,191,-20.181806564331055,[agent]:not_observed:[target],[effect]:causes:[condition]
21384,69,-20.370384216308594,Glycaemic control,[effect]:causes:[condition]
21385,306,-20.52244758605957,[condition]:observed:[delta],[effect]:causes:[condition]
21386,388,-20.875497817993164,[fact_arg->agent]:implies:[fact_arg->action],[effect]:causes:[condition]
21387,229,-20.923723220825195,[biomarker]:highest_levels_in:[cohort],[effect]:causes:[condition]
21388,442,-20.941570281982422,[fact_arg->fact_arg->threshold]:implies:[fact_arg->agent],[effect]:causes:[condition]
21389,439,-20.942094802856445,[fact_arg->fact_arg->target]:implies:[fact_arg->fact_arg],[effect]:causes:[condition]
21390,378,-21.048328399658203,[exposure]:dose_dependence:[biomarker],[effect]:causes:[condition]
21391,535,-21.165700912475586,[target]:observed_in:[agent],[effect]:causes:[condition]
21392,563,-21.305707931518555,associated_with,[effect]:causes:[condition]
21393,209,-21.461830139160156,[agent]:provides_information_on:[target],[effect]:causes:[condition]
21394,379,-21.47365379333496,[exposure]:especially_high_levels_in:[biomarker],[effect]:causes:[condition]
21395,193,-21.499897003173828,[agent]:observational:[comparison],[effect]:causes:[condition]
21396,174,-21.55194091796875,[agent]:enables:[co_agent],[effect]:causes:[condition]
21397,446,-21.99689292907715,[fact_arg->fact_arg->threshold]:implies:[fact_arg->fact_arg->target],[effect]:causes:[condition]
21398,611,-22.002626419067383,useful_for,[effect]:causes:[condition]
21399,305,-22.16592788696289,[condition]:observed:[agent],[effect]:causes:[condition]
21400,292,-22.18609046936035,[condition]:greater_than:[comparator],[effect]:causes:[condition]
21401,322,-22.195980072021484,[context]:causes:[agent],[effect]:causes:[condition]
21402,577,-22.255388259887695,high/qualitative,[effect]:causes:[condition]
21403,166,-22.337890625,[agent]:component_of:[target],[effect]:causes:[condition]
21404,302,-22.368236541748047,[condition]:observational:[target],[effect]:causes:[condition]
21405,601,-22.42133903503418,requires_investigation,[effect]:causes:[condition]
21406,276,-22.562114715576172,[comparison]:observational:[delta],[effect]:causes:[condition]
21407,186,-22.58734130859375,[agent]:normal_or_minimally_elevated:[condition],[effect]:causes:[condition]
21408,180,-22.5931396484375,[agent]:improves:[action],[effect]:causes:[condition]
21409,77,-22.816370010375977,Hypertension,[effect]:causes:[condition]
21410,222,-23.39201545715332,[agent]:used_for:[target],[effect]:causes:[condition]
21411,426,-23.520431518554688,[fact_arg->fact_arg->condition]:implies:[fact_arg->agent],[effect]:causes:[condition]
21412,252,-23.65835189819336,[co_agent]:not_observed:[condition],[effect]:causes:[condition]
21413,160,-23.752243041992188,[agent]:causes:[cohort],[effect]:causes:[condition]
21414,341,-23.85834503173828,[delta]:observational:[comparison],[effect]:causes:[condition]
21415,153,-24.096036911010742,[action]:used_for:[agent],[effect]:causes:[condition]
21416,177,-24.126792907714844,[agent]:fails_to_provide:[target],[effect]:causes:[condition]
21417,319,-24.130704879760742,[condition]:specificity_decreases:[target],[effect]:causes:[condition]
21418,264,-24.135971069335938,[cohort]:causes:[agent],[effect]:causes:[condition]
21419,412,-24.59537696838379,[fact_arg->fact_arg->action]:implies:[fact_arg->fact_arg->condition],[effect]:causes:[condition]
21420,333,-24.679092407226562,[delta]:causes:[co_effect],[effect]:causes:[condition]
21421,239,-24.69542694091797,[biomarker]:remains_high_in:[cohort],[effect]:causes:[condition]
21422,184,-24.770505905151367,[agent]:is_a:[target],[effect]:causes:[condition]
21423,2,-25.26229476928711,0.7,[effect]:causes:[condition]
21424,455,-25.88447380065918,[fact_arg->fact_arg]:implies:[fact_arg->fact_arg->threshold],[effect]:causes:[condition]
21425,204,-26.050840377807617,[agent]:observed:[condition],[effect]:causes:[condition]
21426,189,-26.06867027282715,[agent]:not_observed:[co_agent],[effect]:causes:[condition]
21427,248,-26.34173011779785,[co_agent]:enables:[agent],[effect]:causes:[condition]
21428,329,-26.394620895385742,[criteria]:recommends:[action],[effect]:causes:[condition]
21429,274,-27.517194747924805,[comparator]:greater_than:[condition],[effect]:causes:[condition]
21430,190,-27.694311141967773,[agent]:not_observed:[condition],[effect]:causes:[condition]
21431,380,-27.79676628112793,[exposure]:especially_high_levels_in:[cohort],[effect]:causes:[condition]
21432,344,-28.069599151611328,[delta]:observational:[effect],[effect]:causes:[condition]
21433,76,-28.38556480407715,Hyperlipidaemia,[effect]:causes:[condition]
21434,7,-29.01485824584961,<1/ratio,[effect]:causes:[condition]
21435,73,-29.066844940185547,Hepatitis,[effect]:causes:[condition]
21436,175,-29.295305252075195,[agent]:enables:[outcome],[effect]:causes:[condition]
21437,503,-29.389455795288086,[target]:causes:[delta],[effect]:causes:[condition]
21438,512,-29.913440704345703,[target]:enables:[agent],[effect]:causes:[condition]
21439,188,-29.927764892578125,[agent]:not_diagnostic_of:[target],[effect]:causes:[condition]
21440,263,-30.45711326599121,[co_effect]:causes:[effect],[effect]:causes:[condition]
21441,293,-30.588960647583008,[condition]:normal_or_minimally_elevated:[agent],[effect]:causes:[condition]
21442,465,-31.18120002746582,[fact_arg->target]:implies:[fact_arg->fact_arg->target],[effect]:causes:[condition]
21443,4,-31.280122756958008,0.9,[effect]:causes:[condition]
21444,295,-31.794897079467773,[condition]:not_observed:[agent],[effect]:causes:[condition]
21445,522,-32.01316452026367,[target]:not_diagnostic_of:[agent],[effect]:causes:[condition]
21446,254,-32.302669525146484,[co_agent]:observational:[agent],[effect]:causes:[condition]
21447,296,-32.76129913330078,[condition]:not_observed:[co_agent],[effect]:causes:[condition]
21448,349,-33.69341278076172,[delta]:observed:[agent],[effect]:causes:[condition]
21449,275,-34.97432327270508,[comparison]:observational:[agent],[effect]:causes:[condition]
21450,205,-35.44758987426758,[agent]:observed:[delta],[effect]:causes:[condition]
21451,524,-35.730342864990234,[target]:not_observed:[co_agent],[effect]:causes:[condition]
21452,525,-36.272613525390625,[target]:not_observed:[condition],[effect]:causes:[condition]
21453,267,-36.829586029052734,[cohort]:especially_high_levels_in:[exposure],[effect]:causes:[condition]
21454,221,-36.84195327758789,[agent]:used_for:[action],[effect]:causes:[condition]
21455,31,54.92136001586914,Alcohol,[effect]:causes:[context]
21456,11,46.91109848022461,>2.5/ratio,[effect]:causes:[context]
21457,44,43.32408905029297,Bone marrow suppression,[effect]:causes:[context]
21458,38,37.017059326171875,Angiotensin converting enzyme inhibitors,[effect]:causes:[context]
21459,95,34.99364471435547,Mechanical cholestasis,[effect]:causes:[context]
21460,546,34.7529182434082,[target]:requires_monitoring:[agent],[effect]:causes:[context]
21461,136,33.29955291748047,Tricyclic antidepressants,[effect]:causes:[context]
21462,39,32.38652801513672,Antibiotics,[effect]:causes:[context]
21463,214,30.90801429748535,[agent]:requires_monitoring:[action],[effect]:causes:[context]
21464,566,30.86820411682129,combination with other factors or models,[effect]:causes:[context]
21465,71,30.806243896484375,Hepatic enzymes,[effect]:causes:[context]
21466,81,30.718059539794922,Jaundice,[effect]:causes:[context]
21467,178,29.511362075805664,[agent]:greater_than:[comparator],[effect]:causes:[context]
21468,286,28.185230255126953,[condition]:diagnostic_for:[evidence_source],[effect]:causes:[context]
21469,78,27.802928924560547,Immunosuppressants,[effect]:causes:[context]
21470,56,27.419612884521484,Disease progression in PSC,[effect]:causes:[context]
21471,59,26.414794921875,Endoscopic Retrograde Cholangiopancreatography,[effect]:causes:[context]
21472,20,25.524192810058594,AST production,[effect]:causes:[context]
21473,93,25.50945281982422,Mayo Risk Score,[effect]:causes:[context]
21474,90,25.296695709228516,Macrocytosis,[effect]:causes:[context]
21475,68,25.11192512512207,GGT:ALP ratio,[effect]:causes:[context]
21476,504,25.027782440185547,[target]:component_of:[agent],[effect]:causes:[context]
21477,240,25.015716552734375,[biomarker]:suggests:[delta],[effect]:causes:[context]
21478,570,24.695724487304688,diagnosis,[effect]:causes:[context]
21479,58,24.496288299560547,Early identification of metabolic risk factors,[effect]:causes:[context]
21480,567,24.018314361572266,consider alternative causes/string,[effect]:causes:[context]
21481,232,23.545366287231445,[biomarker]:not_reflects:[target],[effect]:causes:[context]
21482,53,23.37687873840332,Diagnosis of cirrhosis in NAFLD,[effect]:causes:[context]
21483,599,22.940797805786133,raised/qualitative,[effect]:causes:[context]
21484,75,22.62781524658203,Hyperglycemia,[effect]:causes:[context]
